ID,technology,source,source_type,year,type,country,capacity_definition,comment,capacity,energy_source_level_0,energy_source_level_1,energy_source_level_2,energy_source_level_3,technology_level
401,"Differently categorized solar","ENTSO-E Power Statistics","Other association",2015,"Installed capacity in MW",FR,"Net capacity",,,0,0,0,0,1
402,"Differently categorized solar","ENTSO-E Power Statistics","Other association",2016,"Installed capacity in MW",FR,"Net capacity",,,0,0,0,0,1
403,"Differently categorized solar","ENTSO-E Power Statistics","Other association",2017,"Installed capacity in MW",FR,"Net capacity",,,0,0,0,0,1
404,"Differently categorized solar","ENTSO-E Power Statistics","Other association",2018,"Installed capacity in MW",FR,"Net capacity",,,0,0,0,0,1
520,Geothermal,"ENTSO-E Power Statistics","Other association",2014,"Installed capacity in MW",FR,"Net capacity",,0,0,0,1,1,1
521,Geothermal,"ENTSO-E Power Statistics","Other association",2015,"Installed capacity in MW",FR,"Net capacity",,0,0,0,1,1,1
522,Geothermal,"ENTSO-E Power Statistics","Other association",2016,"Installed capacity in MW",FR,"Net capacity",,0,0,0,1,1,1
523,Geothermal,"ENTSO-E Power Statistics","Other association",2017,"Installed capacity in MW",FR,"Net capacity",,0,0,0,1,1,1
524,Geothermal,"ENTSO-E Power Statistics","Other association",2018,"Installed capacity in MW",FR,"Net capacity",,0,0,0,1,1,1
640,"Hard coal","ENTSO-E Power Statistics","Other association",2014,"Installed capacity in MW",FR,"Net capacity",,6405,0,0,1,1,1
641,"Hard coal","ENTSO-E Power Statistics","Other association",2015,"Installed capacity in MW",FR,"Net capacity",,3007,0,0,1,1,1
642,"Hard coal","ENTSO-E Power Statistics","Other association",2016,"Installed capacity in MW",FR,"Net capacity",,2997,0,0,1,1,1
643,"Hard coal","ENTSO-E Power Statistics","Other association",2017,"Installed capacity in MW",FR,"Net capacity",,2997,0,0,1,1,1
644,"Hard coal","ENTSO-E Power Statistics","Other association",2018,"Installed capacity in MW",FR,"Net capacity",,2997,0,0,1,1,1
760,Hydro,"ENTSO-E Power Statistics","Other association",2014,"Installed capacity in MW",FR,"Net capacity",,25422,0,0,1,1,0
761,Hydro,"ENTSO-E Power Statistics","Other association",2015,"Installed capacity in MW",FR,"Net capacity",,23703,0,0,1,1,0
762,Hydro,"ENTSO-E Power Statistics","Other association",2016,"Installed capacity in MW",FR,"Net capacity",,23751,0,0,1,1,0
763,Hydro,"ENTSO-E Power Statistics","Other association",2017,"Installed capacity in MW",FR,"Net capacity",,23793.48,0,0,1,1,0
764,Hydro,"ENTSO-E Power Statistics","Other association",2018,"Installed capacity in MW",FR,"Net capacity",,23787.19,0,0,1,1,0
880,Lignite,"ENTSO-E Power Statistics","Other association",2014,"Installed capacity in MW",FR,"Net capacity",,0,0,0,1,1,1
881,Lignite,"ENTSO-E Power Statistics","Other association",2015,"Installed capacity in MW",FR,"Net capacity",,0,0,0,1,1,1
882,Lignite,"ENTSO-E Power Statistics","Other association",2016,"Installed capacity in MW",FR,"Net capacity",,0,0,0,1,1,1
883,Lignite,"ENTSO-E Power Statistics","Other association",2017,"Installed capacity in MW",FR,"Net capacity",,0,0,0,1,1,1
884,Lignite,"ENTSO-E Power Statistics","Other association",2018,"Installed capacity in MW",FR,"Net capacity",,0,0,0,1,1,1
1000,Marine,"ENTSO-E Power Statistics","Other association",2014,"Installed capacity in MW",FR,"Net capacity",,240,0,0,1,1,1
1001,Marine,"ENTSO-E Power Statistics","Other association",2015,"Installed capacity in MW",FR,"Net capacity",,240,0,0,1,1,1
1002,Marine,"ENTSO-E Power Statistics","Other association",2016,"Installed capacity in MW",FR,"Net capacity",,240,0,0,1,1,1
1003,Marine,"ENTSO-E Power Statistics","Other association",2017,"Installed capacity in MW",FR,"Net capacity",,240,0,0,1,1,1
1004,Marine,"ENTSO-E Power Statistics","Other association",2018,"Installed capacity in MW",FR,"Net capacity",,240,0,0,1,1,1
1120,"Mixed fossil fuels","ENTSO-E Power Statistics","Other association",2014,"Installed capacity in MW",FR,"Net capacity",,0,0,0,1,1,1
1121,"Mixed fossil fuels","ENTSO-E Power Statistics","Other association",2015,"Installed capacity in MW",FR,"Net capacity",,0,0,0,1,1,1
1122,"Mixed fossil fuels","ENTSO-E Power Statistics","Other association",2016,"Installed capacity in MW",FR,"Net capacity",,0,0,0,1,1,1
1123,"Mixed fossil fuels","ENTSO-E Power Statistics","Other association",2017,"Installed capacity in MW",FR,"Net capacity",,0,0,0,1,1,1
1124,"Mixed fossil fuels","ENTSO-E Power Statistics","Other association",2018,"Installed capacity in MW",FR,"Net capacity",,0,0,0,1,1,1
1240,"Natural gas","ENTSO-E Power Statistics","Other association",2014,"Installed capacity in MW",FR,"Net capacity",,10892,0,0,1,1,0
1241,"Natural gas","ENTSO-E Power Statistics","Other association",2015,"Installed capacity in MW",FR,"Net capacity",,10831,0,0,1,1,0
1242,"Natural gas","ENTSO-E Power Statistics","Other association",2016,"Installed capacity in MW",FR,"Net capacity",,11678.92,0,0,1,1,0
1243,"Natural gas","ENTSO-E Power Statistics","Other association",2017,"Installed capacity in MW",FR,"Net capacity",,11932.47,0,0,1,1,0
1244,"Natural gas","ENTSO-E Power Statistics","Other association",2018,"Installed capacity in MW",FR,"Net capacity",,12150.62,0,0,1,1,0
1360,"Non-renewable waste","ENTSO-E Power Statistics","Other association",2014,"Installed capacity in MW",FR,"Net capacity",,0,0,0,1,1,1
1361,"Non-renewable waste","ENTSO-E Power Statistics","Other association",2015,"Installed capacity in MW",FR,"Net capacity",,,0,0,1,1,1
1362,"Non-renewable waste","ENTSO-E Power Statistics","Other association",2016,"Installed capacity in MW",FR,"Net capacity",,,0,0,1,1,1
1363,"Non-renewable waste","ENTSO-E Power Statistics","Other association",2017,"Installed capacity in MW",FR,"Net capacity",,,0,0,1,1,1
1364,"Non-renewable waste","ENTSO-E Power Statistics","Other association",2018,"Installed capacity in MW",FR,"Net capacity",,,0,0,1,1,1
1480,Nuclear,"ENTSO-E Power Statistics","Other association",2014,"Installed capacity in MW",FR,"Net capacity",,63130,0,1,1,1,1
1481,Nuclear,"ENTSO-E Power Statistics","Other association",2015,"Installed capacity in MW",FR,"Net capacity",,63130,0,1,1,1,1
1482,Nuclear,"ENTSO-E Power Statistics","Other association",2016,"Installed capacity in MW",FR,"Net capacity",,63130,0,1,1,1,1
1483,Nuclear,"ENTSO-E Power Statistics","Other association",2017,"Installed capacity in MW",FR,"Net capacity",,63130,0,1,1,1,1
1484,Nuclear,"ENTSO-E Power Statistics","Other association",2018,"Installed capacity in MW",FR,"Net capacity",,63130,0,1,1,1,1
1600,Offshore,"ENTSO-E Power Statistics","Other association",2014,"Installed capacity in MW",FR,"Net capacity",,0,0,0,0,0,1
1601,Offshore,"ENTSO-E Power Statistics","Other association",2015,"Installed capacity in MW",FR,"Net capacity",,,0,0,0,0,1
1602,Offshore,"ENTSO-E Power Statistics","Other association",2016,"Installed capacity in MW",FR,"Net capacity",,,0,0,0,0,1
1603,Offshore,"ENTSO-E Power Statistics","Other association",2017,"Installed capacity in MW",FR,"Net capacity",,,0,0,0,0,1
1604,Offshore,"ENTSO-E Power Statistics","Other association",2018,"Installed capacity in MW",FR,"Net capacity",,,0,0,0,0,1
1720,Oil,"ENTSO-E Power Statistics","Other association",2014,"Installed capacity in MW",FR,"Net capacity",,4335.5,0,0,1,1,1
1721,Oil,"ENTSO-E Power Statistics","Other association",2015,"Installed capacity in MW",FR,"Net capacity",,4247.35,0,0,1,1,1
1722,Oil,"ENTSO-E Power Statistics","Other association",2016,"Installed capacity in MW",FR,"Net capacity",,3564.8,0,0,1,1,1
1723,Oil,"ENTSO-E Power Statistics","Other association",2017,"Installed capacity in MW",FR,"Net capacity",,2049.105,0,0,1,1,1
1724,Oil,"ENTSO-E Power Statistics","Other association",2018,"Installed capacity in MW",FR,"Net capacity",,1720.3,0,0,1,1,1
1840,Onshore,"ENTSO-E Power Statistics","Other association",2014,"Installed capacity in MW",FR,"Net capacity",,9313,0,0,0,0,1
1841,Onshore,"ENTSO-E Power Statistics","Other association",2015,"Installed capacity in MW",FR,"Net capacity",,10324,0,0,0,0,1
1842,Onshore,"ENTSO-E Power Statistics","Other association",2016,"Installed capacity in MW",FR,"Net capacity",,11761.5,0,0,0,0,1
1843,Onshore,"ENTSO-E Power Statistics","Other association",2017,"Installed capacity in MW",FR,"Net capacity",,13549.62,0,0,0,0,1
1844,Onshore,"ENTSO-E Power Statistics","Other association",2018,"Installed capacity in MW",FR,"Net capacity",,15083.81,0,0,0,0,1
1960,"Other bioenergy and renewable waste","ENTSO-E Power Statistics","Other association",2014,"Installed capacity in MW",FR,"Net capacity",,875.8,0,0,0,1,1
1961,"Other bioenergy and renewable waste","ENTSO-E Power Statistics","Other association",2015,"Installed capacity in MW",FR,"Net capacity",,871.21,0,0,0,1,1
1962,"Other bioenergy and renewable waste","ENTSO-E Power Statistics","Other association",2016,"Installed capacity in MW",FR,"Net capacity",,880.52,0,0,0,1,1
1963,"Other bioenergy and renewable waste","ENTSO-E Power Statistics","Other association",2017,"Installed capacity in MW",FR,"Net capacity",,867.63,0,0,0,1,1
1964,"Other bioenergy and renewable waste","ENTSO-E Power Statistics","Other association",2018,"Installed capacity in MW",FR,"Net capacity",,882.78,0,0,0,1,1
2080,"Other fossil fuels","ENTSO-E Power Statistics","Other association",2014,"Installed capacity in MW",FR,"Net capacity",,0,0,0,1,1,1
2081,"Other fossil fuels","ENTSO-E Power Statistics","Other association",2015,"Installed capacity in MW",FR,"Net capacity",,0,0,0,1,1,1
2082,"Other fossil fuels","ENTSO-E Power Statistics","Other association",2016,"Installed capacity in MW",FR,"Net capacity",,0,0,0,1,1,1
2083,"Other fossil fuels","ENTSO-E Power Statistics","Other association",2017,"Installed capacity in MW",FR,"Net capacity",,0,0,0,1,1,1
2084,"Other fossil fuels","ENTSO-E Power Statistics","Other association",2018,"Installed capacity in MW",FR,"Net capacity",,0,0,0,1,1,1
2200,"Other or unspecified energy sources","ENTSO-E Power Statistics","Other association",2014,"Installed capacity in MW",FR,"Net capacity",,0,0,1,1,1,1
2201,"Other or unspecified energy sources","ENTSO-E Power Statistics","Other association",2015,"Installed capacity in MW",FR,"Net capacity",,,0,1,1,1,1
2202,"Other or unspecified energy sources","ENTSO-E Power Statistics","Other association",2016,"Installed capacity in MW",FR,"Net capacity",,,0,1,1,1,1
2203,"Other or unspecified energy sources","ENTSO-E Power Statistics","Other association",2017,"Installed capacity in MW",FR,"Net capacity",,,0,1,1,1,1
2204,"Other or unspecified energy sources","ENTSO-E Power Statistics","Other association",2018,"Installed capacity in MW",FR,"Net capacity",,,0,1,1,1,1
2320,Photovoltaics,"ENTSO-E Power Statistics","Other association",2014,"Installed capacity in MW",FR,"Net capacity",,5297,0,0,0,0,1
2321,Photovoltaics,"ENTSO-E Power Statistics","Other association",2015,"Installed capacity in MW",FR,"Net capacity",,6196,0,0,0,0,1
2322,Photovoltaics,"ENTSO-E Power Statistics","Other association",2016,"Installed capacity in MW",FR,"Net capacity",,6772.09,0,0,0,0,1
2323,Photovoltaics,"ENTSO-E Power Statistics","Other association",2017,"Installed capacity in MW",FR,"Net capacity",,7653.86,0,0,0,0,1
2324,Photovoltaics,"ENTSO-E Power Statistics","Other association",2018,"Installed capacity in MW",FR,"Net capacity",,8526.18,0,0,0,0,1
2440,"Pumped storage","ENTSO-E Power Statistics","Other association",2014,"Installed capacity in MW",FR,"Net capacity",,818.333333333,0,0,0,0,1
2441,"Pumped storage","ENTSO-E Power Statistics","Other association",2015,"Installed capacity in MW",FR,"Net capacity",,1227.5,0,0,0,0,1
2442,"Pumped storage","ENTSO-E Power Statistics","Other association",2016,"Installed capacity in MW",FR,"Net capacity",,1227.5,0,0,0,0,1
2443,"Pumped storage","ENTSO-E Power Statistics","Other association",2017,"Installed capacity in MW",FR,"Net capacity",,1227.5,0,0,0,0,1
2444,"Pumped storage","ENTSO-E Power Statistics","Other association",2018,"Installed capacity in MW",FR,"Net capacity",,1227.5,0,0,0,0,1
2560,Reservoir,"ENTSO-E Power Statistics","Other association",2014,"Installed capacity in MW",FR,"Net capacity",,1728,0,0,0,0,1
2561,Reservoir,"ENTSO-E Power Statistics","Other association",2015,"Installed capacity in MW",FR,"Net capacity",,0,0,0,0,0,1
2562,Reservoir,"ENTSO-E Power Statistics","Other association",2016,"Installed capacity in MW",FR,"Net capacity",,0,0,0,0,0,1
2563,Reservoir,"ENTSO-E Power Statistics","Other association",2017,"Installed capacity in MW",FR,"Net capacity",,0,0,0,0,0,1
2564,Reservoir,"ENTSO-E Power Statistics","Other association",2018,"Installed capacity in MW",FR,"Net capacity",,0,0,0,0,0,1
2680,Run-of-river,"ENTSO-E Power Statistics","Other association",2014,"Installed capacity in MW",FR,"Net capacity",,20999,0,0,0,0,1
2681,Run-of-river,"ENTSO-E Power Statistics","Other association",2015,"Installed capacity in MW",FR,"Net capacity",,21008,0,0,0,0,1
2682,Run-of-river,"ENTSO-E Power Statistics","Other association",2016,"Installed capacity in MW",FR,"Net capacity",,21056,0,0,0,0,1
2683,Run-of-river,"ENTSO-E Power Statistics","Other association",2017,"Installed capacity in MW",FR,"Net capacity",,21098.48,0,0,0,0,1
2684,Run-of-river,"ENTSO-E Power Statistics","Other association",2018,"Installed capacity in MW",FR,"Net capacity",,21092.19,0,0,0,0,1
2800,Solar,"ENTSO-E Power Statistics","Other association",2014,"Installed capacity in MW",FR,"Net capacity",,5297,0,0,1,1,0
2801,Solar,"ENTSO-E Power Statistics","Other association",2015,"Installed capacity in MW",FR,"Net capacity",,6196,0,0,1,1,0
2802,Solar,"ENTSO-E Power Statistics","Other association",2016,"Installed capacity in MW",FR,"Net capacity",,6772.09,0,0,1,1,0
2803,Solar,"ENTSO-E Power Statistics","Other association",2017,"Installed capacity in MW",FR,"Net capacity",,7653.86,0,0,1,1,0
2804,Solar,"ENTSO-E Power Statistics","Other association",2018,"Installed capacity in MW",FR,"Net capacity",,8526.18,0,0,1,1,0
2920,Wind,"ENTSO-E Power Statistics","Other association",2014,"Installed capacity in MW",FR,"Net capacity",,9313,0,0,1,1,0
2921,Wind,"ENTSO-E Power Statistics","Other association",2015,"Installed capacity in MW",FR,"Net capacity",,10324,0,0,1,1,0
2922,Wind,"ENTSO-E Power Statistics","Other association",2016,"Installed capacity in MW",FR,"Net capacity",,11761.5,0,0,1,1,0
2923,Wind,"ENTSO-E Power Statistics","Other association",2017,"Installed capacity in MW",FR,"Net capacity",,13549.62,0,0,1,1,0
2924,Wind,"ENTSO-E Power Statistics","Other association",2018,"Installed capacity in MW",FR,"Net capacity",,15083.81,0,0,1,1,0
3040,"Differently categorized natural gas","ENTSO-E Power Statistics","Other association",2014,"Installed capacity in MW",FR,"Net capacity",,10892,0,0,0,0,1
3041,"Differently categorized natural gas","ENTSO-E Power Statistics","Other association",2015,"Installed capacity in MW",FR,"Net capacity",,10831,0,0,0,0,1
3042,"Differently categorized natural gas","ENTSO-E Power Statistics","Other association",2016,"Installed capacity in MW",FR,"Net capacity",,11678.92,0,0,0,0,1
3043,"Differently categorized natural gas","ENTSO-E Power Statistics","Other association",2017,"Installed capacity in MW",FR,"Net capacity",,11932.47,0,0,0,0,1
3044,"Differently categorized natural gas","ENTSO-E Power Statistics","Other association",2018,"Installed capacity in MW",FR,"Net capacity",,12150.62,0,0,0,0,1
3160,"Bioenergy and renewable waste","ENTSO-E Power Statistics","Other association",2014,"Installed capacity in MW",FR,"Net capacity",,1236.93,0,0,1,0,0
3161,"Bioenergy and renewable waste","ENTSO-E Power Statistics","Other association",2015,"Installed capacity in MW",FR,"Net capacity",,1287.94,0,0,1,0,0
3162,"Bioenergy and renewable waste","ENTSO-E Power Statistics","Other association",2016,"Installed capacity in MW",FR,"Net capacity",,1403.26,0,0,1,0,0
3163,"Bioenergy and renewable waste","ENTSO-E Power Statistics","Other association",2017,"Installed capacity in MW",FR,"Net capacity",,1410.215,0,0,1,0,0
3164,"Bioenergy and renewable waste","ENTSO-E Power Statistics","Other association",2018,"Installed capacity in MW",FR,"Net capacity",,1454.575,0,0,1,0,0
3280,"Fossil fuels","ENTSO-E Power Statistics","Other association",2014,"Installed capacity in MW",FR,"Net capacity",,21632.5,0,1,0,0,0
3281,"Fossil fuels","ENTSO-E Power Statistics","Other association",2015,"Installed capacity in MW",FR,"Net capacity",,18085.35,0,1,0,0,0
